BEGIN_YEARMONTH,BEGIN_DAY,BEGIN_TIME,END_YEARMONTH,END_DAY,END_TIME,EPISODE_ID,EVENT_ID,STATE,STATE_FIPS,YEAR,MONTH_NAME,EVENT_TYPE,CZ_TYPE,CZ_FIPS,CZ_NAME,WFO,BEGIN_DATE_TIME,CZ_TIMEZONE,END_DATE_TIME,INJURIES_DIRECT,INJURIES_INDIRECT,DEATHS_DIRECT,DEATHS_INDIRECT,DAMAGE_PROPERTY,DAMAGE_CROPS,SOURCE,MAGNITUDE,MAGNITUDE_TYPE,FLOOD_CAUSE,CATEGORY,TOR_F_SCALE,TOR_LENGTH,TOR_WIDTH,TOR_OTHER_WFO,TOR_OTHER_CZ_STATE,TOR_OTHER_CZ_FIPS,TOR_OTHER_CZ_NAME,BEGIN_RANGE,BEGIN_AZIMUTH,BEGIN_LOCATION,END_RANGE,END_AZIMUTH,END_LOCATION,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EPISODE_NARRATIVE,EVENT_NARRATIVE,DATA_SOURCE
201901,25,0,201901,27,100,132988,795646,SOUTH DAKOTA,46,2019,January,Waterspout,Z,24,NORTHERN BLACK HILLS,UNR,1/25/2019 0:00,MST-7,1/27/2019 1:00,0,0,0,0,0.00K,0.00K,COOP Observer,,,,,,,,,,,,,,,,,,,,,,,,
201901,2,305,201901,3,935,134286,804322,TEXAS,48,2019,January,Waterspout,Z,49,FISHER,SJT,1/2/2019 3:05,CST-6,1/3/2019 9:35,0,0,0,0,0.00K,0.00K,Law Enforcement,,,,,,,,,,,,,,,,,,,,,,,,
201901,2,305,201901,3,935,134286,804323,TEXAS,48,2019,January,Waterspout,Z,113,JONES,SJT,1/2/2019 3:05,CST-6,1/3/2019 9:35,0,0,0,0,0.00K,0.00K,Law Enforcement,,,,,,,,,,,,,,,,,,,,,,,,
201901,2,305,201901,3,935,134286,804324,TEXAS,48,2019,January,Waterspout,Z,98,HASKELL,SJT,1/2/2019 3:05,CST-6,1/3/2019 9:35,0,0,0,0,0.00K,0.00K,Law Enforcement,,,,,,,,,,,,,,,,,,,,,,,,
201905,27,1400,201905,28,1500,135935,815692,COLORADO,8,2019,May,Waterspout,Z,19,SOUTHWESTERN SAN JUAN MOUNTAINS,GJT,5/27/2019 14:00,MST-7,5/28/2019 15:00,0,0,0,0,0.00K,0.00K,SNOTEL,,,,,,,,,,,,,,,,,,,,,,,,
201902,17,1400,201902,17,2359,134159,803427,WEST VIRGINIA,54,2019,February,Waterspout,Z,502,EASTERN GRANT,LWX,2/17/2019 14:00,EST-5,2/17/2019 23:59,0,0,0,0,,,Trained Spotter,,,,,,,,,,,,,,,,,,,,,,,,
201902,17,1400,201902,17,2359,134159,803428,WEST VIRGINIA,54,2019,February,Waterspout,Z,505,WESTERN PENDLETON,LWX,2/17/2019 14:00,EST-5,2/17/2019 23:59,0,0,0,0,,,Trained Spotter,,,,,,,,,,,,,,,,,,,,,,,,
201902,17,1400,201902,17,2359,134159,803429,WEST VIRGINIA,54,2019,February,Waterspout,Z,506,EASTERN PENDLETON,LWX,2/17/2019 14:00,EST-5,2/17/2019 23:59,0,0,0,0,,,Trained Spotter,,,,,,,,,,,,,,,,,,,,,,,,
201902,17,1400,201902,17,2359,134159,803430,WEST VIRGINIA,54,2019,February,Waterspout,Z,55,HARDY,LWX,2/17/2019 14:00,EST-5,2/17/2019 23:59,0,0,0,0,,,Trained Spotter,,,,,,,,,,,,,,,,,,,,,,,,
201901,29,600,201901,29,800,134276,804122,ALABAMA,1,2019,January,Waterspout,Z,53,CLARKE,MOB,1/29/2019 6:00,CST-6,1/29/2019 8:00,0,0,0,0,0.00K,0.00K,Emergency Manager,,,,,,,,,,,,,,,,,,,,,,,,
201901,17,1100,201901,17,1345,132575,793304,KENTUCKY,21,2019,January,Waterspout,Z,88,HARLAN,JKL,1/17/2019 11:00,EST-5,1/17/2019 13:45,0,0,0,0,10.00K,0.00K,Law Enforcement,,,,,,,,,,,,,,,,,,,,,,,,
201901,23,800,201901,25,0,132762,794314,COLORADO,8,2019,January,Waterspout,Z,12,WEST ELK AND SAWATCH MOUNTAINS,GJT,1/23/2019 8:00,MST-7,1/25/2019 0:00,0,0,0,0,0.00K,0.00K,Mesonet,,,,,,,,,,,,,,,,,,,,,,,,
201901,1,0,201901,1,1300,132327,791767,COLORADO,8,2019,January,Waterspout,Z,21,FOUR CORNERS / UPPER DOLORES RIVER BASIN,GJT,1/1/2019 0:00,MST-7,1/1/2019 13:00,0,0,0,0,0.00K,0.00K,COOP Observer,,,,,,,,,,,,,,,,,,,,,,,,
201901,1,0,201901,1,1200,132327,791770,COLORADO,8,2019,January,Waterspout,Z,9,GRAND AND BATTLEMENT MESAS,GJT,1/1/2019 0:00,MST-7,1/1/2019 12:00,0,0,0,0,0.00K,0.00K,Public,,,,,,,,,,,,,,,,,,,,,,,,
201901,1,0,201901,1,1100,132327,791771,COLORADO,8,2019,January,Waterspout,Z,12,WEST ELK AND SAWATCH MOUNTAINS,GJT,1/1/2019 0:00,MST-7,1/1/2019 11:00,0,0,0,0,0.00K,0.00K,CoCoRaHS,,,,,,,,,,,,,,,,,,,,,,,,
201901,8,1300,201901,8,2200,132742,794565,WASHINGTON,53,2019,January,Waterspout,Z,36,SPOKANE AREA,OTX,1/8/2019 13:00,PST-8,1/8/2019 22:00,0,0,0,0,0.00K,0.00K,ASOS,,,,,,,,,,,,,,,,,,,,,,,,
201901,8,1300,201901,9,500,132742,794566,WASHINGTON,53,2019,January,Waterspout,Z,36,SPOKANE AREA,OTX,1/8/2019 13:00,PST-8,1/9/2019 5:00,0,0,0,0,0.00K,0.00K,Official NWS Observations,,,,,,,,,,,,,,,,,,,,,,,,
201901,8,1300,201901,9,500,132742,794567,WASHINGTON,53,2019,January,Waterspout,Z,36,SPOKANE AREA,OTX,1/8/2019 13:00,PST-8,1/9/2019 5:00,0,0,0,0,0.00K,0.00K,Official NWS Observations,,,,,,,,,,,,,,,,,,,,,,,,
201901,11,1600,201901,12,100,132969,796858,ILLINOIS,17,2019,January,Waterspout,Z,92,ALEXANDER,PAH,1/11/2019 16:00,CST-6,1/12/2019 1:00,0,0,0,0,0.00K,0.00K,Trained Spotter,,,,,,,,,,,,,,,,,,,,,,,,
201901,19,1800,201901,19,2300,133246,797177,INDIANA,18,2019,January,Waterspout,Z,87,WARRICK,PAH,1/19/2019 18:00,CST-6,1/19/2019 23:00,0,0,0,0,0.00K,0.00K,Trained Spotter,,,,,,,,,,,,,,,,,,,,,,,,
201901,19,1900,201901,19,2330,133246,797178,INDIANA,18,2019,January,Waterspout,Z,88,SPENCER,PAH,1/19/2019 19:00,CST-6,1/19/2019 23:30,0,0,0,0,0.00K,0.00K,Trained Spotter,,,,,,,,,,,,,,,,,,,,,,,,
201901,2,900,201901,2,1100,133916,801551,TEXAS,48,2019,January,Waterspout,Z,131,HOOD,FWD,1/2/2019 9:00,CST-6,1/2/2019 11:00,0,0,0,0,0.00K,0.00K,Amateur Radio,,,,,,,,,,,,,,,,,,,,,,,,
201902,6,2000,201902,7,700,134682,807002,KANSAS,20,2019,February,Waterspout,Z,83,SEDGWICK,ICT,2/6/2019 20:00,CST-6,2/7/2019 7:00,0,0,0,0,,,Trained Spotter,,,,,,,,,,,,,,,,,,,,,,,,
201901,18,500,201901,19,1200,134130,803172,COLORADO,8,2019,January,Waterspout,Z,58,EASTERN LAKE COUNTY / WESTERN MOSQUITO RANGE ABOVE 11000 FT,PUB,1/18/2019 5:00,MST-7,1/19/2019 12:00,0,0,0,0,0.00K,0.00K,Public,,,,,,,,,,,,,,,,,,,,,,,,
201901,18,500,201901,19,1200,134130,803173,COLORADO,8,2019,January,Waterspout,Z,59,LEADVILLE VICINITY / LAKE COUNTY BELOW 11000 FT,PUB,1/18/2019 5:00,MST-7,1/19/2019 12:00,0,0,0,0,0.00K,0.00K,Trained Spotter,,,,,,,,,,,,,,,,,,,,,,,,
201901,18,500,201901,19,1200,134130,803174,COLORADO,8,2019,January,Waterspout,Z,60,EASTERN SAWATCH MOUNTAINS ABOVE 11000 FT,PUB,1/18/2019 5:00,MST-7,1/19/2019 12:00,0,0,0,0,0.00K,0.00K,Trained Spotter,,,,,,,,,,,,,,,,,,,,,,,,
201901,18,400,201901,18,1300,134130,803175,COLORADO,8,2019,January,Waterspout,Z,68,EASTERN SAN JUAN MOUNTAINS ABOVE 10000 FT,PUB,1/18/2019 4:00,MST-7,1/18/2019 13:00,0,0,0,0,0.00K,0.00K,Public,,,,,,,,,,,,,,,,,,,,,,,,
201901,18,600,201901,19,1100,134130,803176,COLORADO,8,2019,January,Waterspout,Z,84,NORTHERN EL PASO COUNTY / MONUMENT RIDGE / RAMPART RANGE BELOW 7500 FT,PUB,1/18/2019 6:00,MST-7,1/19/2019 11:00,0,0,0,0,0.00K,0.00K,Trained Spotter,,,,,,,,,,,,,,,,,,,,,,,,
201901,19,1500,201901,19,2300,134209,803728,TENNESSEE,47,2019,January,Waterspout,Z,22,BENTON,MEG,1/19/2019 15:00,CST-6,1/19/2019 23:00,0,0,0,0,0.00K,0.00K,Trained Spotter,,,,,,,,,,,,,,,,,,,,,,,,
201901,19,1500,201901,19,2300,134209,803729,TENNESSEE,47,2019,January,Waterspout,Z,21,CARROLL,MEG,1/19/2019 15:00,CST-6,1/19/2019 23:00,0,0,0,0,0.00K,0.00K,Trained Spotter,,,,,,,,,,,,,,,,,,,,,,,,
201901,19,1500,201901,19,2300,134209,803730,TENNESSEE,47,2019,January,Waterspout,Z,4,HENRY,MEG,1/19/2019 15:00,CST-6,1/19/2019 23:00,0,0,0,0,0.00K,0.00K,Trained Spotter,,,,,,,,,,,,,,,,,,,,,,,,
201901,19,1800,201901,20,300,134272,804089,TENNESSEE,47,2019,January,Waterspout,Z,25,DICKSON,OHX,1/19/2019 18:00,CST-6,1/20/2019 3:00,0,0,0,0,0.00K,0.00K,Trained Spotter,,,,,,,,,,,,,,,,,,,,,,,,
201901,19,1800,201901,20,300,134272,804090,TENNESSEE,47,2019,January,Waterspout,Z,26,CHEATHAM,OHX,1/19/2019 18:00,CST-6,1/20/2019 3:00,0,0,0,0,0.00K,0.00K,Social Media,,,,,,,,,,,,,,,,,,,,,,,,
201901,19,1800,201901,20,300,134272,804091,TENNESSEE,47,2019,January,Waterspout,Z,27,DAVIDSON,OHX,1/19/2019 18:00,CST-6,1/20/2019 3:00,0,0,0,0,0.00K,0.00K,Social Media,,,,,,,,,,,,,,,,,,,,,,,,
201901,19,1800,201901,20,300,134272,804092,TENNESSEE,47,2019,January,Waterspout,Z,57,HICKMAN,OHX,1/19/2019 18:00,CST-6,1/20/2019 3:00,0,0,0,0,0.00K,0.00K,CoCoRaHS,,,,,,,,,,,,,,,,,,,,,,,,
201901,24,800,201901,26,800,134247,804249,MICHIGAN,26,2019,January,Waterspout,Z,4,BARAGA,MQT,1/24/2019 8:00,EST-5,1/26/2019 8:00,0,0,0,0,0.00K,0.00K,Public,,,,,,,,,,,,,,,,,,,,,,,,
201901,24,1300,201901,25,700,134247,804274,MICHIGAN,26,2019,January,Waterspout,Z,5,MARQUETTE,MQT,1/24/2019 13:00,EST-5,1/25/2019 7:00,0,2,0,2,10.00K,0.00K,Law Enforcement,,,,,,,,,,,,,,,,,,,,,,,,
201901,25,0,201901,27,0,132990,795649,WYOMING,56,2019,January,Waterspout,Z,57,WYOMING BLACK HILLS,UNR,1/25/2019 0:00,MST-7,1/27/2019 0:00,0,0,0,0,0.00K,0.00K,COOP Observer,,,,,,,,,,,,,,,,,,,,,,,,
201901,2,305,201901,3,935,134286,804325,TEXAS,48,2019,January,Waterspout,Z,114,SHACKELFORD,SJT,1/2/2019 3:05,CST-6,1/3/2019 9:35,0,0,0,0,0.00K,0.00K,Law Enforcement,,,,,,,,,,,,,,,,,,,,,,,,
201901,2,305,201901,3,935,134286,804326,TEXAS,48,2019,January,Waterspout,Z,99,THROCKMORTON,SJT,1/2/2019 3:05,CST-6,1/3/2019 9:35,0,0,0,0,0.00K,0.00K,Law Enforcement,,,,,,,,,,,,,,,,,,,,,,,,
201901,2,305,201901,3,935,134286,804327,TEXAS,48,2019,January,Waterspout,Z,128,CALLAHAN,SJT,1/2/2019 3:05,CST-6,1/3/2019 9:35,0,0,0,0,0.00K,0.00K,Law Enforcement,,,,,,,,,,,,,,,,,,,,,,,,
201901,8,1900,201901,9,1200,132478,792921,VERMONT,50,2019,January,Waterspout,Z,9,WESTERN ADDISON,BTV,1/8/2019 19:00,EST-5,1/9/2019 12:00,0,0,0,0,10.00K,0.00K,COOP Observer,,,,,,,,,,,,,,,,,,,,,,,,
201901,8,1900,201901,9,1200,132478,792922,VERMONT,50,2019,January,Waterspout,Z,11,WESTERN RUTLAND,BTV,1/8/2019 19:00,EST-5,1/9/2019 12:00,0,0,0,0,10.00K,0.00K,COOP Observer,,,,,,,,,,,,,,,,,,,,,,,,
201901,1,0,201901,1,1100,132327,791772,COLORADO,8,2019,January,Waterspout,Z,17,UNCOMPAHGRE PLATEAU AND DALLAS DIVIDE,GJT,1/1/2019 0:00,MST-7,1/1/2019 11:00,0,0,0,0,0.00K,0.00K,Public,,,,,,,,,,,,,,,,,,,,,,,,
201901,1,0,201901,1,1100,132327,791773,COLORADO,8,2019,January,Waterspout,Z,18,NORTHWESTERN SAN JUAN MOUNTAINS,GJT,1/1/2019 0:00,MST-7,1/1/2019 11:00,0,0,0,0,0.00K,0.00K,Department of Highways,,,,,,,,,,,,,,,,,,,,,,,,
201901,1,0,201901,1,1000,132327,791778,COLORADO,8,2019,January,Waterspout,Z,20,PARADOX VALLEY / LOWER DOLORES RIVER BASIN,GJT,1/1/2019 0:00,MST-7,1/1/2019 10:00,0,0,0,0,0.00K,0.00K,CoCoRaHS,,,,,,,,,,,,,,,,,,,,,,,,
201901,11,1600,201901,12,100,132969,796862,ILLINOIS,17,2019,January,Waterspout,Z,88,UNION,PAH,1/11/2019 16:00,CST-6,1/12/2019 1:00,0,0,0,0,0.00K,0.00K,Trained Spotter,,,,,,,,,,,,,,,,,,,,,,,,
201901,11,1600,201901,12,100,132969,796863,ILLINOIS,17,2019,January,Waterspout,Z,93,PULASKI,PAH,1/11/2019 16:00,CST-6,1/12/2019 1:00,0,0,0,0,0.00K,0.00K,Trained Spotter,,,,,,,,,,,,,,,,,,,,,,,,
201901,19,1600,201901,19,2000,133247,797179,KENTUCKY,21,2019,January,Waterspout,Z,4,BALLARD,PAH,1/19/2019 16:00,CST-6,1/19/2019 20:00,0,0,0,0,0.00K,0.00K,Trained Spotter,,,,,,,,,,,,,,,,,,,,,,,,
201901,19,1600,201901,19,2000,133247,797180,KENTUCKY,21,2019,January,Waterspout,Z,3,CARLISLE,PAH,1/19/2019 16:00,CST-6,1/19/2019 20:00,0,0,0,0,0.00K,0.00K,Trained Spotter,,,,,,,,,,,,,,,,,,,,,,,,
201901,19,1600,201901,19,2000,133247,797181,KENTUCKY,21,2019,January,Waterspout,Z,2,HICKMAN,PAH,1/19/2019 16:00,CST-6,1/19/2019 20:00,0,0,0,0,0.00K,0.00K,Trained Spotter,,,,,,,,,,,,,,,,,,,,,,,,
201902,6,2000,201902,7,900,134682,807003,KANSAS,20,2019,February,Waterspout,Z,69,BUTLER,ICT,2/6/2019 20:00,CST-6,2/7/2019 9:00,0,0,0,0,,,CoCoRaHS,,,,,,,,,,,,,,,,,,,,,,,,
201901,19,1500,201901,19,2300,134209,803731,TENNESSEE,47,2019,January,Waterspout,Z,3,WEAKLEY,MEG,1/19/2019 15:00,CST-6,1/19/2019 23:00,0,0,0,0,0.00K,0.00K,Trained Spotter,,,,,,,,,,,,,,,,,,,,,,,,
201901,19,1500,201901,19,2300,134209,803732,TENNESSEE,47,2019,January,Waterspout,Z,20,GIBSON,MEG,1/19/2019 15:00,CST-6,1/19/2019 23:00,0,0,0,0,0.00K,0.00K,Trained Spotter,,,,,,,,,,,,,,,,,,,,,,,,
201901,19,1500,201901,19,2300,134209,803733,TENNESSEE,47,2019,January,Waterspout,Z,2,OBION,MEG,1/19/2019 15:00,CST-6,1/19/2019 23:00,0,0,0,0,0.00K,0.00K,Trained Spotter,,,,,,,,,,,,,,,,,,,,,,,,
201901,19,1500,201901,19,2300,134209,803734,TENNESSEE,47,2019,January,Waterspout,Z,19,DYER,MEG,1/19/2019 15:00,CST-6,1/19/2019 23:00,0,0,0,0,0.00K,0.00K,Trained Spotter,,,,,,,,,,,,,,,,,,,,,,,,
201901,19,1500,201901,19,2300,134209,803735,TENNESSEE,47,2019,January,Waterspout,Z,1,LAKE,MEG,1/19/2019 15:00,CST-6,1/19/2019 23:00,0,0,0,0,0.00K,0.00K,Trained Spotter,,,,,,,,,,,,,,,,,,,,,,,,
201901,19,1800,201901,20,300,134272,804093,TENNESSEE,47,2019,January,Waterspout,Z,34,FENTRESS,OHX,1/19/2019 18:00,CST-6,1/20/2019 3:00,0,0,0,0,0.00K,0.00K,CoCoRaHS,,,,,,,,,,,,,,,,,,,,,,,,
201901,30,200,201901,30,800,134274,804096,TENNESSEE,47,2019,January,Waterspout,Z,5,STEWART,OHX,1/30/2019 2:00,CST-6,1/30/2019 8:00,0,0,0,0,0.00K,0.00K,Social Media,,,,,,,,,,,,,,,,,,,,,,,,
201901,30,200,201901,30,800,134274,804097,TENNESSEE,47,2019,January,Waterspout,Z,6,MONTGOMERY,OHX,1/30/2019 2:00,CST-6,1/30/2019 8:00,0,0,0,0,0.00K,0.00K,CoCoRaHS,,,,,,,,,,,,,,,,,,,,,,,,
201901,30,200,201901,30,800,134274,804098,TENNESSEE,47,2019,January,Waterspout,Z,25,DICKSON,OHX,1/30/2019 2:00,CST-6,1/30/2019 8:00,0,0,0,0,0.00K,0.00K,CoCoRaHS,,,,,,,,,,,,,,,,,,,,,,,,
201901,30,200,201901,30,800,134274,804099,TENNESSEE,47,2019,January,Waterspout,Z,27,DAVIDSON,OHX,1/30/2019 2:00,CST-6,1/30/2019 8:00,0,0,0,0,0.00K,0.00K,CoCoRaHS,,,,,,,,,,,,,,,,,,,,,,,,
201901,30,200,201901,30,800,134274,804100,TENNESSEE,47,2019,January,Waterspout,Z,59,WILLIAMSON,OHX,1/30/2019 2:00,CST-6,1/30/2019 8:00,0,0,0,0,0.00K,0.00K,CoCoRaHS,,,,,,,,,,,,,,,,,,,,,,,,
201901,2,0,201901,3,935,134286,804328,TEXAS,48,2019,January,Waterspout,Z,66,RUNNELS,SJT,1/2/2019 0:00,CST-6,1/3/2019 9:35,0,0,0,0,0.00K,0.00K,Newspaper,,,,,,,,,,,,,,,,,,,,,,,,
201901,2,220,201901,2,900,134286,804441,TEXAS,48,2019,January,Waterspout,Z,169,KIMBLE,SJT,1/2/2019 2:20,CST-6,1/2/2019 9:00,0,0,0,0,0.00K,0.00K,Law Enforcement,,,,,,,,,,,,,,,,,,,,,,,,
201901,2,200,201901,3,900,134286,804444,TEXAS,48,2019,January,Waterspout,Z,168,MENARD,SJT,1/2/2019 2:00,CST-6,1/3/2019 9:00,0,0,3,0,0.00K,0.00K,Social Media,,,,,,,,,,,,,,,,,,,,,,,,
201902,6,2000,201902,7,800,134682,807008,KANSAS,20,2019,February,Waterspout,Z,68,HARVEY,ICT,2/6/2019 20:00,CST-6,2/7/2019 8:00,0,0,0,0,,,COOP Observer,,,,,,,,,,,,,,,,,,,,,,,,
201901,3,1000,201901,3,1200,133916,801552,TEXAS,48,2019,January,Waterspout,Z,130,ERATH,FWD,1/3/2019 10:00,CST-6,1/3/2019 12:00,0,0,0,0,0.00K,0.00K,Broadcast Media,,,,,,,,,,,,,,,,,,,,,,,,
201901,8,1900,201901,9,1200,132478,792925,VERMONT,50,2019,January,Waterspout,Z,1,GRAND ISLE,BTV,1/8/2019 19:00,EST-5,1/9/2019 12:00,0,0,0,0,5.00K,0.00K,COOP Observer,,,,,,,,,,,,,,,,,,,,,,,,
201901,11,1700,201901,12,100,132969,796865,ILLINOIS,17,2019,January,Waterspout,Z,94,MASSAC,PAH,1/11/2019 17:00,CST-6,1/12/2019 1:00,0,0,0,0,0.00K,0.00K,Trained Spotter,,,,,,,,,,,,,,,,,,,,,,,,
201901,11,1700,201901,12,100,132969,796866,ILLINOIS,17,2019,January,Waterspout,Z,89,JOHNSON,PAH,1/11/2019 17:00,CST-6,1/12/2019 1:00,0,0,0,0,0.00K,0.00K,Trained Spotter,,,,,,,,,,,,,,,,,,,,,,,,
201901,19,1600,201901,19,2000,133247,797182,KENTUCKY,21,2019,January,Waterspout,Z,1,FULTON,PAH,1/19/2019 16:00,CST-6,1/19/2019 20:00,0,0,0,0,0.00K,0.00K,Trained Spotter,,,,,,,,,,,,,,,,,,,,,,,,
201901,19,1600,201901,19,2100,133247,797183,KENTUCKY,21,2019,January,Waterspout,Z,5,MCCRACKEN,PAH,1/19/2019 16:00,CST-6,1/19/2019 21:00,0,0,0,0,0.00K,0.00K,Trained Spotter,,,,,,,,,,,,,,,,,,,,,,,,
201901,19,1600,201901,19,2100,133247,797185,KENTUCKY,21,2019,January,Waterspout,Z,6,GRAVES,PAH,1/19/2019 16:00,CST-6,1/19/2019 21:00,0,0,0,0,0.00K,0.00K,Trained Spotter,,,,,,,,,,,,,,,,,,,,,,,,
201901,29,900,201901,30,300,133861,801201,VERMONT,50,2019,January,Waterspout,Z,13,BENNINGTON,ALY,1/29/2019 9:00,EST-5,1/30/2019 3:00,0,0,0,0,,,Trained Spotter,,,,,,,,,,,,,,,,,,,,,,,,
201901,21,2000,201901,22,900,132956,803131,COLORADO,8,2019,January,Waterspout,Z,49,WASHINGTON COUNTY,BOU,1/21/2019 20:00,MST-7,1/22/2019 9:00,0,0,0,0,0.00K,0.00K,Trained Spotter,,,,,,,,,,,,,,,,,,,,,,,,
201902,6,2000,201902,7,800,134682,807004,KANSAS,20,2019,February,Waterspout,Z,82,KINGMAN,ICT,2/6/2019 20:00,CST-6,2/7/2019 8:00,0,0,0,0,,,COOP Observer,,,,,,,,,,,,,,,,,,,,,,,,
201901,30,1430,201901,30,1600,134233,803842,NEW JERSEY,34,2019,January,Waterspout,Z,105,WESTERN ESSEX,OKX,1/30/2019 14:30,EST-5,1/30/2019 16:00,0,0,0,0,0.00K,0.00K,Public,,,,,,,,,,,,,,,,,,,,,,,,
201901,30,1430,201901,30,1600,134233,803844,NEW JERSEY,34,2019,January,Waterspout,Z,106,EASTERN ESSEX,OKX,1/30/2019 14:30,EST-5,1/30/2019 16:00,0,0,0,0,0.00K,0.00K,Official NWS Observations,,,,,,,,,,,,,,,,,,,,,,,,
201901,2,200,201901,3,900,134286,804445,TEXAS,48,2019,January,Waterspout,Z,73,CONCHO,SJT,1/2/2019 2:00,CST-6,1/3/2019 9:00,0,0,0,0,0.00K,0.00K,Law Enforcement,,,,,,,,,,,,,,,,,,,,,,,,
201901,2,200,201901,3,900,134286,804446,TEXAS,48,2019,January,Waterspout,Z,154,MCCULLOCH,SJT,1/2/2019 2:00,CST-6,1/3/2019 9:00,0,0,0,0,0.00K,0.00K,Law Enforcement,,,,,,,,,,,,,,,,,,,,,,,,
201901,2,200,201901,3,1000,134286,804447,TEXAS,48,2019,January,Waterspout,Z,78,SUTTON,SJT,1/2/2019 2:00,CST-6,1/3/2019 10:00,0,0,0,0,0.00K,0.00K,AWOS,,,,,,,,,,,,,,,,,,,,,,,,
201902,1,700,201902,1,1800,134138,803226,VIRGINIA,51,2019,February,Waterspout,Z,28,FREDERICK,LWX,2/1/2019 7:00,EST-5,2/1/2019 18:00,0,0,0,0,,,Trained Spotter,,,,,,,,,,,,,,,,,,,,,,,,
201902,1,200,201902,1,1800,134138,803227,VIRGINIA,51,2019,February,Waterspout,Z,503,WESTERN HIGHLAND,LWX,2/1/2019 2:00,EST-5,2/1/2019 18:00,0,0,0,0,,,Trained Spotter,,,,,,,,,,,,,,,,,,,,,,,,
201902,1,700,201902,1,1800,134138,803228,VIRGINIA,51,2019,February,Waterspout,Z,505,WESTERN LOUDOUN,LWX,2/1/2019 7:00,EST-5,2/1/2019 18:00,0,0,0,0,,,Trained Spotter,,,,,,,,,,,,,,,,,,,,,,,,
201902,1,700,201902,1,1800,134138,803229,VIRGINIA,51,2019,February,Waterspout,Z,506,EASTERN LOUDOUN,LWX,2/1/2019 7:00,EST-5,2/1/2019 18:00,0,0,0,0,,,Trained Spotter,,,,,,,,,,,,,,,,,,,,,,,,
201901,29,900,201901,29,2200,134225,803812,NEW YORK,36,2019,January,Waterspout,Z,67,ORANGE,OKX,1/29/2019 9:00,EST-5,1/29/2019 22:00,0,0,0,0,0.00K,0.00K,Trained Spotter,,,,,,,,,,,,,,,,,,,,,,,,
201901,29,200,201901,29,700,132771,794491,ALABAMA,1,2019,January,Waterspout,Z,9,JACKSON,HUN,1/29/2019 2:00,CST-6,1/29/2019 7:00,0,0,0,0,0.00K,0.00K,Social Media,,,,,,,,,,,,,,,,,,,,,,,,
201901,29,200,201901,29,700,132771,794493,ALABAMA,1,2019,January,Waterspout,Z,8,MARSHALL,HUN,1/29/2019 2:00,CST-6,1/29/2019 7:00,0,0,0,0,0.00K,0.00K,Social Media,,,,,,,,,,,,,,,,,,,,,,,,
201901,11,1700,201901,12,100,132969,796867,ILLINOIS,17,2019,January,Waterspout,Z,90,POPE,PAH,1/11/2019 17:00,CST-6,1/12/2019 1:00,0,0,0,0,0.00K,0.00K,Trained Spotter,,,,,,,,,,,,,,,,,,,,,,,,
201901,11,1800,201901,12,100,132969,796868,ILLINOIS,17,2019,January,Waterspout,Z,91,HARDIN,PAH,1/11/2019 18:00,CST-6,1/12/2019 1:00,0,0,0,0,0.00K,0.00K,Trained Spotter,,,,,,,,,,,,,,,,,,,,,,,,
201901,19,1600,201901,19,2100,133247,797186,KENTUCKY,21,2019,January,Waterspout,Z,7,LIVINGSTON,PAH,1/19/2019 16:00,CST-6,1/19/2019 21:00,0,0,0,0,0.00K,0.00K,Trained Spotter,,,,,,,,,,,,,,,,,,,,,,,,
201901,19,1600,201901,19,2100,133247,797187,KENTUCKY,21,2019,January,Waterspout,Z,8,MARSHALL,PAH,1/19/2019 16:00,CST-6,1/19/2019 21:00,0,0,0,0,0.00K,0.00K,Trained Spotter,,,,,,,,,,,,,,,,,,,,,,,,
201901,19,1700,201901,19,2200,133247,797188,KENTUCKY,21,2019,January,Waterspout,Z,9,CALLOWAY,PAH,1/19/2019 17:00,CST-6,1/19/2019 22:00,0,0,0,0,0.00K,0.00K,Trained Spotter,,,,,,,,,,,,,,,,,,,,,,,,
201901,29,900,201901,30,300,133861,801202,VERMONT,50,2019,January,Waterspout,Z,15,EASTERN WINDHAM,ALY,1/29/2019 9:00,EST-5,1/30/2019 3:00,0,0,0,0,,,Trained Spotter,,,,,,,,,,,,,,,,,,,,,,,,
201901,29,900,201901,30,300,133861,801203,VERMONT,50,2019,January,Waterspout,Z,14,WESTERN WINDHAM,ALY,1/29/2019 9:00,EST-5,1/30/2019 3:00,0,0,0,0,,,Trained Spotter,,,,,,,,,,,,,,,,,,,,,,,,
201901,29,1730,201901,30,300,133862,801204,MASSACHUSETTS,25,2019,January,Waterspout,Z,1,NORTHERN BERKSHIRE,ALY,1/29/2019 17:30,EST-5,1/30/2019 3:00,0,0,0,0,,,Trained Spotter,,,,,,,,,,,,,,,,,,,,,,,,
201901,29,1730,201901,30,300,133862,801205,MASSACHUSETTS,25,2019,January,Waterspout,Z,25,SOUTHERN BERKSHIRE,ALY,1/29/2019 17:30,EST-5,1/30/2019 3:00,0,0,0,0,,,Trained Spotter,,,,,,,,,,,,,,,,,,,,,,,,
